user_id,session_id,date,device,traffic_source,category,price,product_view,add_to_cart,checkout,purchase,revenue
U06427,S06427,2026-04-05,Mobile,Facebook,Home,1315.0,1,0,0,0,0.0
U03049,S03049,2026-04-05,Desktop,Email,Home,3439.0,1,1,0,0,0.0
U09913,S09913,2026-04-05,Desktop,Instagram,Shoes,1346.0,1,0,0,0,0.0
U01122,S01122,2026-04-05,Mobile,Email,Beauty,4867.0,1,0,0,0,0.0
U02031,S02031,2026-04-05,Mobile,Instagram,Shoes,3399.0,1,0,0,0,0.0
U11761,S11761,2026-04-05,Mobile,Email,Shoes,11371.0,1,1,1,1,11371.0
U00152,S00152,2026-04-05,Desktop,Facebook,Electronics,1128.0,1,1,0,0,0.0
U04723,S04723,2026-04-05,Mobile,Instagram,Clothing,761.0,1,0,0,0,0.0
U01331,S01331,2026-04-05,Desktop,Google,Home,9836.0,1,1,0,0,0.0
U00642,S00642,2026-04-05,Desktop,Instagram,Home,1320.0,1,0,0,0,0.0
U02344,S02344,2026-04-05,Mobile,Instagram,Shoes,2510.0,1,0,0,0,0.0
U08578,S08578,2026-04-05,Mobile,Direct,Electronics,1092.0,1,1,1,1,1092.0
U08679,S08679,2026-04-05,Desktop,Email,Electronics,6948.0,1,0,0,0,0.0
U07073,S07073,2026-04-05,Mobile,Facebook,Electronics,4637.0,1,0,0,0,0.0
U05856,S05856,2026-04-05,Desktop,Google,Beauty,1026.0,1,1,1,1,1026.0
U02700,S02700,2026-04-05,Desktop,Email,Beauty,1826.0,1,1,1,0,0.0
U11291,S11291,2026-04-05,Desktop,Instagram,Beauty,890.0,1,1,1,1,890.0
U00996,S00996,2026-04-05,Mobile,Instagram,Electronics,2157.0,1,0,0,0,0.0
U02995,S02995,2026-04-05,Mobile,Direct,Electronics,6004.0,1,0,0,0,0.0
U01596,S01596,2026-04-05,Desktop,Instagram,Electronics,2081.0,1,0,0,0,0.0
U09249,S09249,2026-04-05,Desktop,Google,Electronics,964.0,1,0,0,0,0.0
U03098,S03098,2026-04-05,Mobile,Email,Shoes,1721.0,1,1,1,0,0.0
U11394,S11394,2026-04-05,Mobile,Google,Beauty,1455.0,1,0,0,0,0.0
U04815,S04815,2026-04-05,Mobile,Facebook,Shoes,2387.0,1,0,0,0,0.0
U09877,S09877,2026-04-05,Desktop,Direct,Clothing,727.0,1,0,0,0,0.0
U01816,S01816,2026-04-05,Mobile,Facebook,Electronics,4798.0,1,0,0,0,0.0
U11968,S11968,2026-04-05,Mobile,Email,Clothing,1237.0,1,1,1,0,0.0
U10315,S10315,2026-04-05,Desktop,Instagram,Electronics,4590.0,1,0,0,0,0.0
U01945,S01945,2026-04-05,Desktop,Google,Beauty,11442.0,1,1,1,1,11442.0
U09602,S09602,2026-04-05,Mobile,Instagram,Home,26978.0,1,0,0,0,0.0
U01384,S01384,2026-04-05,Tablet,Google,Electronics,2876.0,1,0,0,0,0.0
U11921,S11921,2026-04-05,Desktop,Google,Home,6645.0,1,0,0,0,0.0
U07320,S07320,2026-04-05,Mobile,Google,Electronics,2562.0,1,0,0,0,0.0
U06959,S06959,2026-04-05,Mobile,Direct,Shoes,3275.0,1,1,0,0,0.0
U09534,S09534,2026-04-05,Mobile,Instagram,Beauty,9542.0,1,1,0,0,0.0
U07235,S07235,2026-04-05,Mobile,Facebook,Shoes,905.0,1,1,0,0,0.0
U09027,S09027,2026-04-05,Desktop,Direct,Beauty,642.0,1,1,1,1,642.0
U09073,S09073,2026-04-05,Desktop,Direct,Shoes,1164.0,1,1,1,1,1164.0
U02303,S02303,2026-04-05,Mobile,Email,Electronics,5485.0,1,1,1,0,0.0
U05661,S05661,2026-04-05,Mobile,Instagram,Electronics,1846.0,1,0,0,0,0.0
U07567,S07567,2026-04-05,Mobile,Facebook,Electronics,1365.0,1,0,0,0,0.0
U11005,S11005,2026-04-05,Desktop,Google,Clothing,2806.0,1,0,0,0,0.0
U03807,S03807,2026-04-05,Desktop,Direct,Beauty,1930.0,1,0,0,0,0.0
U07119,S07119,2026-04-05,Mobile,Direct,Clothing,300.0,1,0,0,0,0.0
U06020,S06020,2026-04-05,Tablet,Email,Shoes,2964.0,1,1,0,0,0.0
U02676,S02676,2026-04-05,Mobile,Google,Clothing,2860.0,1,0,0,0,0.0
U05510,S05510,2026-04-05,Mobile,Google,Clothing,5937.0,1,0,0,0,0.0
U00875,S00875,2026-04-05,Desktop,Instagram,Home,2517.0,1,0,0,0,0.0
U10293,S10293,2026-04-05,Desktop,Google,Shoes,719.0,1,1,1,0,0.0
U01230,S01230,2026-04-05,Mobile,Direct,Electronics,1779.0,1,0,0,0,0.0
U11914,S11914,2026-04-05,Mobile,Instagram,Electronics,1187.0,1,0,0,0,0.0
U00106,S00106,2026-04-05,Desktop,Email,Shoes,2475.0,1,0,0,0,0.0
U05945,S05945,2026-04-05,Mobile,Direct,Beauty,1880.0,1,0,0,0,0.0
U02842,S02842,2026-04-05,Mobile,Instagram,Clothing,2318.0,1,0,0,0,0.0
U09802,S09802,2026-04-05,Mobile,Direct,Clothing,2268.0,1,0,0,0,0.0
U08908,S08908,2026-04-05,Desktop,Direct,Shoes,2351.0,1,1,1,1,2351.0
U01612,S01612,2026-04-05,Desktop,Instagram,Clothing,2682.0,1,0,0,0,0.0
U05347,S05347,2026-04-06,Desktop,Email,Shoes,2789.0,1,0,0,0,0.0
U09573,S09573,2026-04-06,Mobile,Direct,Home,587.0,1,0,0,0,0.0
U07804,S07804,2026-04-06,Mobile,Direct,Clothing,1356.0,1,0,0,0,0.0
U06009,S06009,2026-04-06,Desktop,Google,Clothing,5121.0,1,1,1,0,0.0
U05126,S05126,2026-04-06,Mobile,Facebook,Clothing,8965.0,1,1,0,0,0.0
U05574,S05574,2026-04-06,Desktop,Direct,Clothing,7749.0,1,0,0,0,0.0
U04761,S04761,2026-04-06,Mobile,Facebook,Shoes,2544.0,1,1,1,1,2544.0
U08643,S08643,2026-04-06,Mobile,Email,Beauty,2387.0,1,0,0,0,0.0
U04877,S04877,2026-04-06,Mobile,Direct,Shoes,2779.0,1,0,0,0,0.0
U00528,S00528,2026-04-06,Tablet,Google,Shoes,1303.0,1,0,0,0,0.0
U02305,S02305,2026-04-06,Mobile,Facebook,Electronics,1386.0,1,0,0,0,0.0
U06806,S06806,2026-04-06,Desktop,Email,Beauty,16597.0,1,0,0,0,0.0
U02028,S02028,2026-04-06,Mobile,Direct,Electronics,1828.0,1,0,0,0,0.0
U05611,S05611,2026-04-06,Mobile,Google,Clothing,4731.0,1,0,0,0,0.0
U11584,S11584,2026-04-06,Mobile,Instagram,Beauty,3927.0,1,0,0,0,0.0
U08701,S08701,2026-04-06,Mobile,Facebook,Clothing,5858.0,1,0,0,0,0.0
U06913,S06913,2026-04-06,Desktop,Facebook,Beauty,1729.0,1,1,0,0,0.0
U09976,S09976,2026-04-06,Mobile,Direct,Beauty,4876.0,1,0,0,0,0.0
U04018,S04018,2026-04-06,Mobile,Direct,Electronics,3116.0,1,1,1,1,3116.0
U08430,S08430,2026-04-06,Mobile,Google,Home,3727.0,1,1,1,1,3727.0
U01467,S01467,2026-04-06,Mobile,Google,Home,550.0,1,1,1,1,550.0
U06678,S06678,2026-04-06,Desktop,Google,Home,5636.0,1,1,0,0,0.0
U02173,S02173,2026-04-06,Mobile,Email,Home,2589.0,1,1,0,0,0.0
U02205,S02205,2026-04-06,Mobile,Facebook,Beauty,3331.0,1,1,1,1,3331.0
U00424,S00424,2026-04-06,Mobile,Google,Beauty,3036.0,1,0,0,0,0.0
U08506,S08506,2026-04-06,Mobile,Direct,Beauty,8844.0,1,1,1,1,8844.0
U02828,S02828,2026-04-06,Mobile,Google,Home,8628.0,1,1,0,0,0.0
U08682,S08682,2026-04-06,Mobile,Direct,Home,3400.0,1,0,0,0,0.0
U02368,S02368,2026-04-06,Mobile,Facebook,Shoes,6543.0,1,1,1,0,0.0
U09013,S09013,2026-04-06,Desktop,Direct,Clothing,10266.0,1,1,0,0,0.0
U11639,S11639,2026-04-06,Desktop,Email,Electronics,4047.0,1,1,0,0,0.0
U10352,S10352,2026-04-06,Mobile,Email,Beauty,2993.0,1,0,0,0,0.0
U01616,S01616,2026-04-06,Mobile,Google,Home,1441.0,1,0,0,0,0.0
U11600,S11600,2026-04-06,Mobile,Instagram,Beauty,1029.0,1,1,0,0,0.0
U10818,S10818,2026-04-06,Desktop,Instagram,Beauty,3989.0,1,1,1,1,3989.0
U07201,S07201,2026-04-06,Mobile,Direct,Beauty,3903.0,1,1,1,0,0.0
U04245,S04245,2026-04-06,Desktop,Google,Clothing,1044.0,1,1,0,0,0.0
U03684,S03684,2026-04-06,Mobile,Direct,Clothing,1095.0,1,0,0,0,0.0
U04959,S04959,2026-04-06,Mobile,Direct,Electronics,2152.0,1,1,0,0,0.0
U01054,S01054,2026-04-06,Mobile,Instagram,Electronics,778.0,1,0,0,0,0.0
U02419,S02419,2026-04-06,Mobile,Instagram,Beauty,5714.0,1,0,0,0,0.0
U01660,S01660,2026-04-06,Mobile,Google,Beauty,9542.0,1,0,0,0,0.0
U05350,S05350,2026-04-06,Mobile,Google,Electronics,1193.0,1,1,0,0,0.0
U07388,S07388,2026-04-06,Mobile,Instagram,Beauty,3624.0,1,0,0,0,0.0
U08629,S08629,2026-04-06,Mobile,Direct,Beauty,452.0,1,1,0,0,0.0
U02732,S02732,2026-04-06,Mobile,Google,Beauty,948.0,1,0,0,0,0.0
U07557,S07557,2026-04-06,Mobile,Google,Beauty,3104.0,1,1,0,0,0.0
U00675,S00675,2026-04-06,Mobile,Google,Clothing,4595.0,1,0,0,0,0.0
U07149,S07149,2026-04-06,Desktop,Instagram,Clothing,2463.0,1,1,1,1,2463.0
U11991,S11991,2026-04-06,Tablet,Direct,Electronics,2790.0,1,0,0,0,0.0
U04158,S04158,2026-04-06,Mobile,Facebook,Home,1621.0,1,0,0,0,0.0
U00742,S00742,2026-04-06,Mobile,Google,Electronics,1080.0,1,0,0,0,0.0
U04450,S04450,2026-04-06,Mobile,Google,Shoes,14058.0,1,1,1,0,0.0
U11730,S11730,2026-04-06,Mobile,Google,Beauty,2759.0,1,0,0,0,0.0
U03621,S03621,2026-04-06,Desktop,Facebook,Clothing,12399.0,1,0,0,0,0.0
U04570,S04570,2026-04-06,Mobile,Google,Home,341.0,1,0,0,0,0.0
U04623,S04623,2026-04-06,Desktop,Direct,Clothing,300.0,1,0,0,0,0.0
U02110,S02110,2026-04-06,Mobile,Direct,Electronics,4696.0,1,1,0,0,0.0
U03619,S03619,2026-04-06,Mobile,Google,Electronics,5074.0,1,0,0,0,0.0
U04356,S04356,2026-04-06,Desktop,Instagram,Clothing,433.0,1,0,0,0,0.0
U05284,S05284,2026-04-06,Mobile,Google,Beauty,1441.0,1,1,1,1,1441.0
U01205,S01205,2026-04-06,Mobile,Instagram,Beauty,2324.0,1,0,0,0,0.0
U06139,S06139,2026-04-06,Mobile,Instagram,Shoes,1942.0,1,0,0,0,0.0
U08765,S08765,2026-04-06,Mobile,Google,Clothing,4499.0,1,0,0,0,0.0
U04966,S04966,2026-04-06,Mobile,Direct,Home,2035.0,1,1,1,1,2035.0
U08229,S08229,2026-04-06,Tablet,Google,Electronics,2059.0,1,1,1,1,2059.0
U05421,S05421,2026-04-06,Mobile,Email,Electronics,6753.0,1,0,0,0,0.0
U09410,S09410,2026-04-06,Desktop,Instagram,Home,4442.0,1,0,0,0,0.0
U04319,S04319,2026-04-07,Desktop,Instagram,Clothing,1103.0,1,1,1,1,1103.0
U08449,S08449,2026-04-07,Mobile,Direct,Shoes,2512.0,1,1,1,0,0.0
U07262,S07262,2026-04-07,Desktop,Email,Clothing,1553.0,1,0,0,0,0.0
U05404,S05404,2026-04-07,Mobile,Google,Home,2446.0,1,1,1,0,0.0
U10493,S10493,2026-04-07,Tablet,Direct,Beauty,4674.0,1,0,0,0,0.0
U03281,S03281,2026-04-07,Desktop,Direct,Electronics,561.0,1,1,1,1,561.0
U03991,S03991,2026-04-07,Tablet,Google,Shoes,1687.0,1,0,0,0,0.0
U06629,S06629,2026-04-07,Mobile,Google,Clothing,3540.0,1,0,0,0,0.0
U08789,S08789,2026-04-07,Mobile,Facebook,Beauty,3604.0,1,0,0,0,0.0
U04444,S04444,2026-04-07,Desktop,Direct,Home,2789.0,1,0,0,0,0.0
U10211,S10211,2026-04-07,Mobile,Google,Clothing,7543.0,1,0,0,0,0.0
U02058,S02058,2026-04-07,Mobile,Instagram,Electronics,2136.0,1,0,0,0,0.0
U09963,S09963,2026-04-07,Mobile,Google,Clothing,3143.0,1,0,0,0,0.0
U06423,S06423,2026-04-07,Desktop,Direct,Beauty,395.0,1,0,0,0,0.0
U03279,S03279,2026-04-07,Mobile,Direct,Clothing,3723.0,1,0,0,0,0.0
U00940,S00940,2026-04-07,Mobile,Instagram,Shoes,6701.0,1,0,0,0,0.0
U02381,S02381,2026-04-07,Desktop,Email,Shoes,10250.0,1,0,0,0,0.0
U10566,S10566,2026-04-07,Mobile,Google,Beauty,8626.0,1,0,0,0,0.0
U11654,S11654,2026-04-07,Mobile,Email,Shoes,3663.0,1,0,0,0,0.0
U04005,S04005,2026-04-07,Mobile,Google,Home,1290.0,1,1,1,1,1290.0
U10529,S10529,2026-04-07,Mobile,Google,Home,10259.0,1,0,0,0,0.0
U02809,S02809,2026-04-07,Mobile,Email,Clothing,2313.0,1,0,0,0,0.0
U02866,S02866,2026-04-07,Mobile,Google,Beauty,1377.0,1,0,0,0,0.0
U01356,S01356,2026-04-07,Mobile,Email,Home,2154.0,1,0,0,0,0.0
U09670,S09670,2026-04-07,Desktop,Instagram,Shoes,7538.0,1,0,0,0,0.0
U06673,S06673,2026-04-07,Mobile,Google,Beauty,1358.0,1,0,0,0,0.0
U11712,S11712,2026-04-07,Mobile,Instagram,Electronics,4419.0,1,0,0,0,0.0
U09927,S09927,2026-04-07,Desktop,Instagram,Shoes,557.0,1,0,0,0,0.0
U05111,S05111,2026-04-07,Mobile,Instagram,Home,1570.0,1,0,0,0,0.0
U00918,S00918,2026-04-07,Mobile,Direct,Electronics,1946.0,1,0,0,0,0.0
U02016,S02016,2026-04-07,Mobile,Instagram,Shoes,1181.0,1,0,0,0,0.0
U08548,S08548,2026-04-07,Mobile,Instagram,Home,4346.0,1,1,1,0,0.0
U02213,S02213,2026-04-07,Desktop,Google,Beauty,23130.0,1,0,0,0,0.0
U04614,S04614,2026-04-07,Mobile,Direct,Clothing,2078.0,1,1,1,1,2078.0
U02229,S02229,2026-04-07,Mobile,Direct,Electronics,1050.0,1,0,0,0,0.0
U00146,S00146,2026-04-07,Mobile,Google,Beauty,2031.0,1,0,0,0,0.0
U10288,S10288,2026-04-07,Desktop,Google,Clothing,1496.0,1,0,0,0,0.0
U04810,S04810,2026-04-07,Mobile,Instagram,Clothing,320.0,1,0,0,0,0.0
U02544,S02544,2026-04-07,Mobile,Facebook,Clothing,10558.0,1,1,1,0,0.0
U00295,S00295,2026-04-07,Desktop,Email,Shoes,2818.0,1,0,0,0,0.0
U08372,S08372,2026-04-07,Mobile,Google,Clothing,7577.0,1,1,1,0,0.0
U03808,S03808,2026-04-07,Desktop,Google,Clothing,1841.0,1,1,1,0,0.0
U00783,S00783,2026-04-07,Mobile,Email,Shoes,4240.0,1,1,1,1,4240.0
U06779,S06779,2026-04-07,Mobile,Google,Beauty,14296.0,1,0,0,0,0.0
U02906,S02906,2026-04-07,Desktop,Email,Beauty,4501.0,1,1,1,1,4501.0
U05034,S05034,2026-04-07,Mobile,Email,Clothing,951.0,1,1,0,0,0.0
U09875,S09875,2026-04-07,Mobile,Google,Clothing,3907.0,1,1,1,1,3907.0
U09770,S09770,2026-04-07,Mobile,Email,Electronics,4263.0,1,0,0,0,0.0
U10774,S10774,2026-04-07,Mobile,Google,Beauty,4812.0,1,1,1,0,0.0
U11790,S11790,2026-04-07,Mobile,Google,Electronics,3556.0,1,0,0,0,0.0
U08841,S08841,2026-04-07,Mobile,Instagram,Beauty,3409.0,1,1,0,0,0.0
U10173,S10173,2026-04-07,Desktop,Facebook,Electronics,1911.0,1,1,0,0,0.0
U02253,S02253,2026-04-07,Mobile,Direct,Clothing,533.0,1,0,0,0,0.0
U07688,S07688,2026-04-07,Desktop,Instagram,Home,6422.0,1,1,1,1,6422.0
U07672,S07672,2026-04-07,Mobile,Google,Clothing,1228.0,1,1,0,0,0.0
U00374,S00374,2026-04-07,Mobile,Google,Electronics,5241.0,1,0,0,0,0.0
U06178,S06178,2026-04-07,Mobile,Instagram,Shoes,3772.0,1,0,0,0,0.0
U10093,S10093,2026-04-07,Mobile,Direct,Beauty,1952.0,1,1,1,0,0.0
U08401,S08401,2026-04-07,Mobile,Google,Clothing,1047.0,1,0,0,0,0.0
U06033,S06033,2026-04-07,Mobile,Google,Beauty,1204.0,1,0,0,0,0.0
U11182,S11182,2026-04-07,Mobile,Google,Home,300.0,1,1,0,0,0.0
U07487,S07487,2026-04-07,Mobile,Direct,Clothing,6407.0,1,1,1,1,6407.0
U10639,S10639,2026-04-07,Mobile,Instagram,Home,847.0,1,0,0,0,0.0
U05853,S05853,2026-04-07,Mobile,Google,Clothing,1055.0,1,1,1,1,1055.0
U02982,S02982,2026-04-07,Mobile,Direct,Clothing,2823.0,1,1,1,1,2823.0
U04991,S04991,2026-04-07,Mobile,Instagram,Shoes,4866.0,1,1,0,0,0.0
U03003,S03003,2026-04-07,Mobile,Google,Clothing,971.0,1,0,0,0,0.0
U06975,S06975,2026-04-07,Mobile,Email,Clothing,13667.0,1,0,0,0,0.0
U01138,S01138,2026-04-07,Mobile,Google,Beauty,3403.0,1,0,0,0,0.0
U05592,S05592,2026-04-07,Desktop,Instagram,Clothing,5545.0,1,1,1,1,5545.0
U00590,S00590,2026-04-07,Mobile,Direct,Clothing,8801.0,1,1,0,0,0.0
U03835,S03835,2026-04-07,Mobile,Google,Clothing,7228.0,1,1,0,0,0.0
U05928,S05928,2026-04-07,Desktop,Facebook,Beauty,8551.0,1,1,1,0,0.0
U11321,S11321,2026-04-07,Mobile,Instagram,Clothing,1307.0,1,0,0,0,0.0
U07335,S07335,2026-04-07,Mobile,Direct,Beauty,2384.0,1,0,0,0,0.0
U00844,S00844,2026-04-07,Mobile,Google,Shoes,1400.0,1,1,0,0,0.0
U05580,S05580,2026-04-07,Desktop,Instagram,Shoes,1711.0,1,0,0,0,0.0
U05078,S05078,2026-04-07,Mobile,Direct,Beauty,967.0,1,0,0,0,0.0
U11324,S11324,2026-04-07,Desktop,Email,Shoes,7778.0,1,1,1,0,0.0
U07015,S07015,2026-04-08,Mobile,Google,Shoes,1311.0,1,1,0,0,0.0
U00458,S00458,2026-04-08,Mobile,Instagram,Shoes,1911.0,1,0,0,0,0.0
U11406,S11406,2026-04-08,Mobile,Instagram,Electronics,1991.0,1,1,1,1,1991.0
U06494,S06494,2026-04-08,Mobile,Facebook,Home,1079.0,1,0,0,0,0.0
U06144,S06144,2026-04-08,Desktop,Google,Home,884.0,1,0,0,0,0.0
U08695,S08695,2026-04-08,Desktop,Direct,Beauty,917.0,1,1,0,0,0.0
U04063,S04063,2026-04-08,Mobile,Email,Electronics,1234.0,1,0,0,0,0.0
U00498,S00498,2026-04-08,Desktop,Instagram,Electronics,1030.0,1,1,1,1,1030.0
U07502,S07502,2026-04-08,Desktop,Google,Home,1000.0,1,1,0,0,0.0
U02045,S02045,2026-04-08,Tablet,Direct,Clothing,13063.0,1,1,1,0,0.0
U11765,S11765,2026-04-08,Tablet,Google,Clothing,6006.0,1,0,0,0,0.0
U02593,S02593,2026-04-08,Desktop,Direct,Home,5589.0,1,0,0,0,0.0
U11416,S11416,2026-04-08,Desktop,Google,Clothing,1029.0,1,0,0,0,0.0
U02201,S02201,2026-04-08,Mobile,Instagram,Home,2948.0,1,0,0,0,0.0
U07499,S07499,2026-04-08,Desktop,Google,Clothing,3680.0,1,0,0,0,0.0
U02619,S02619,2026-04-08,Desktop,Instagram,Beauty,3400.0,1,0,0,0,0.0
U10775,S10775,2026-04-08,Mobile,Instagram,Home,4885.0,1,0,0,0,0.0
U04333,S04333,2026-04-08,Mobile,Facebook,Home,4164.0,1,0,0,0,0.0
U01893,S01893,2026-04-08,Mobile,Facebook,Home,2131.0,1,1,1,1,2131.0
U11599,S11599,2026-04-08,Desktop,Direct,Beauty,4695.0,1,1,0,0,0.0
U01652,S01652,2026-04-08,Mobile,Google,Beauty,1739.0,1,0,0,0,0.0
U05399,S05399,2026-04-08,Desktop,Direct,Home,4956.0,1,0,0,0,0.0
U03379,S03379,2026-04-08,Mobile,Instagram,Home,10990.0,1,0,0,0,0.0
U07860,S07860,2026-04-08,Desktop,Google,Home,300.0,1,1,1,1,300.0
U02710,S02710,2026-04-08,Desktop,Direct,Beauty,919.0,1,1,1,1,919.0
U02394,S02394,2026-04-08,Mobile,Facebook,Shoes,6674.0,1,0,0,0,0.0
U02533,S02533,2026-04-08,Desktop,Email,Clothing,5539.0,1,0,0,0,0.0
U00027,S00027,2026-04-08,Mobile,Facebook,Clothing,2962.0,1,0,0,0,0.0
U05139,S05139,2026-04-08,Mobile,Email,Clothing,2143.0,1,0,0,0,0.0
U05691,S05691,2026-04-08,Mobile,Google,Electronics,2355.0,1,0,0,0,0.0
U09859,S09859,2026-04-08,Mobile,Instagram,Clothing,2138.0,1,1,1,1,2138.0
U06969,S06969,2026-04-08,Mobile,Instagram,Clothing,2919.0,1,1,1,0,0.0
U09950,S09950,2026-04-08,Mobile,Direct,Home,3851.0,1,1,1,1,3851.0
U08415,S08415,2026-04-08,Mobile,Google,Home,2171.0,1,1,1,0,0.0
U07883,S07883,2026-04-08,Mobile,Google,Shoes,2126.0,1,1,1,1,2126.0
U02657,S02657,2026-04-08,Mobile,Facebook,Home,1830.0,1,1,1,0,0.0
U01243,S01243,2026-04-08,Mobile,Facebook,Electronics,1627.0,1,1,0,0,0.0
U10989,S10989,2026-04-08,Mobile,Instagram,Clothing,3263.0,1,0,0,0,0.0
U00612,S00612,2026-04-08,Desktop,Google,Beauty,5005.0,1,1,1,1,5005.0
U08450,S08450,2026-04-08,Desktop,Instagram,Electronics,5373.0,1,1,1,1,5373.0
U04436,S04436,2026-04-08,Mobile,Direct,Shoes,648.0,1,0,0,0,0.0
U10476,S10476,2026-04-08,Mobile,Instagram,Shoes,3535.0,1,0,0,0,0.0
U00664,S00664,2026-04-08,Mobile,Direct,Electronics,11587.0,1,1,1,0,0.0
U10468,S10468,2026-04-08,Mobile,Google,Home,1149.0,1,0,0,0,0.0
U05221,S05221,2026-04-08,Mobile,Direct,Electronics,2430.0,1,0,0,0,0.0
U08884,S08884,2026-04-08,Mobile,Google,Clothing,2963.0,1,0,0,0,0.0
U05567,S05567,2026-04-08,Desktop,Google,Shoes,11550.0,1,1,1,1,11550.0
U06313,S06313,2026-04-08,Tablet,Email,Shoes,2460.0,1,0,0,0,0.0
U00618,S00618,2026-04-08,Mobile,Instagram,Shoes,1204.0,1,1,0,0,0.0
U05322,S05322,2026-04-08,Desktop,Direct,Home,1188.0,1,0,0,0,0.0
U01023,S01023,2026-04-08,Tablet,Email,Beauty,644.0,1,0,0,0,0.0
U09659,S09659,2026-04-08,Tablet,Email,Beauty,1917.0,1,1,1,1,1917.0
U07379,S07379,2026-04-08,Mobile,Email,Shoes,8236.0,1,1,1,1,8236.0
U08792,S08792,2026-04-08,Desktop,Email,Electronics,2063.0,1,1,1,0,0.0
U08205,S08205,2026-04-08,Mobile,Email,Shoes,4832.0,1,1,0,0,0.0
U03812,S03812,2026-04-08,Mobile,Email,Clothing,1724.0,1,0,0,0,0.0
U08962,S08962,2026-04-08,Mobile,Google,Electronics,668.0,1,1,1,1,668.0
U02913,S02913,2026-04-08,Mobile,Email,Home,884.0,1,0,0,0,0.0
U06302,S06302,2026-04-08,Mobile,Google,Beauty,671.0,1,0,0,0,0.0
U08379,S08379,2026-04-08,Mobile,Email,Electronics,1076.0,1,0,0,0,0.0
U03794,S03794,2026-04-08,Mobile,Google,Shoes,312.0,1,1,1,0,0.0
U02917,S02917,2026-04-08,Mobile,Direct,Electronics,4052.0,1,0,0,0,0.0
U10440,S10440,2026-04-09,Mobile,Instagram,Clothing,12419.0,1,0,0,0,0.0
U06553,S06553,2026-04-09,Desktop,Google,Home,8274.0,1,0,0,0,0.0
U02949,S02949,2026-04-09,Tablet,Direct,Clothing,6831.0,1,0,0,0,0.0
U03602,S03602,2026-04-09,Mobile,Google,Beauty,688.0,1,0,0,0,0.0
U05586,S05586,2026-04-09,Tablet,Facebook,Clothing,2953.0,1,0,0,0,0.0
U03058,S03058,2026-04-09,Mobile,Direct,Electronics,6096.0,1,0,0,0,0.0
U08544,S08544,2026-04-09,Tablet,Direct,Shoes,9963.0,1,0,0,0,0.0
U08555,S08555,2026-04-09,Desktop,Google,Clothing,16151.0,1,0,0,0,0.0
U07230,S07230,2026-04-09,Tablet,Google,Home,857.0,1,0,0,0,0.0
U10599,S10599,2026-04-09,Mobile,Email,Electronics,300.0,1,0,0,0,0.0
U05524,S05524,2026-04-09,Desktop,Instagram,Clothing,1123.0,1,0,0,0,0.0
U06755,S06755,2026-04-09,Mobile,Google,Electronics,4832.0,1,0,0,0,0.0
U02172,S02172,2026-04-09,Mobile,Google,Shoes,6106.0,1,1,0,0,0.0
U00720,S00720,2026-04-09,Tablet,Google,Clothing,502.0,1,0,0,0,0.0
U09797,S09797,2026-04-09,Mobile,Direct,Shoes,1668.0,1,0,0,0,0.0
U02085,S02085,2026-04-09,Desktop,Direct,Home,1557.0,1,1,1,0,0.0
U11742,S11742,2026-04-09,Mobile,Direct,Shoes,647.0,1,0,0,0,0.0
U02997,S02997,2026-04-09,Desktop,Email,Shoes,3394.0,1,1,0,0,0.0
U05892,S05892,2026-04-09,Mobile,Instagram,Home,2237.0,1,0,0,0,0.0
U01825,S01825,2026-04-09,Desktop,Google,Electronics,3767.0,1,1,0,0,0.0
U02433,S02433,2026-04-09,Mobile,Direct,Clothing,30000.0,1,0,0,0,0.0
U08509,S08509,2026-04-09,Tablet,Direct,Clothing,1160.0,1,0,0,0,0.0
U11638,S11638,2026-04-09,Desktop,Direct,Clothing,2904.0,1,1,1,1,2904.0
U09852,S09852,2026-04-09,Desktop,Direct,Clothing,2134.0,1,0,0,0,0.0
U00224,S00224,2026-04-09,Tablet,Direct,Home,2066.0,1,0,0,0,0.0
U01159,S01159,2026-04-09,Mobile,Facebook,Electronics,1369.0,1,1,0,0,0.0
U09188,S09188,2026-04-09,Mobile,Direct,Home,1150.0,1,0,0,0,0.0
U10128,S10128,2026-04-09,Tablet,Google,Shoes,5185.0,1,1,1,1,5185.0
U08640,S08640,2026-04-09,Mobile,Instagram,Home,2946.0,1,0,0,0,0.0
U06025,S06025,2026-04-09,Desktop,Direct,Electronics,2366.0,1,1,1,0,0.0
U10225,S10225,2026-04-09,Desktop,Google,Home,1068.0,1,0,0,0,0.0
U01550,S01550,2026-04-09,Mobile,Google,Shoes,1323.0,1,1,1,0,0.0
U10650,S10650,2026-04-09,Mobile,Google,Clothing,6527.0,1,0,0,0,0.0
U11026,S11026,2026-04-09,Desktop,Google,Beauty,6296.0,1,0,0,0,0.0
U07309,S07309,2026-04-09,Mobile,Email,Electronics,2464.0,1,1,1,0,0.0
U00268,S00268,2026-04-09,Mobile,Google,Shoes,1273.0,1,1,0,0,0.0
U02861,S02861,2026-04-09,Mobile,Google,Home,1232.0,1,1,1,1,1232.0
U10736,S10736,2026-04-09,Mobile,Email,Shoes,3651.0,1,0,0,0,0.0
U02243,S02243,2026-04-09,Mobile,Direct,Beauty,1310.0,1,0,0,0,0.0
U10991,S10991,2026-04-09,Mobile,Instagram,Shoes,5544.0,1,1,0,0,0.0
